,Unnamed: 0,filepaths,pipelines,groups,contrast
2569,3265,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-222_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,222,right-hand
2580,3276,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-222_right-hand_spm-5-0-0_con.nii,spm-5-0-0,222,right-hand
2581,3277,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-222_right-hand_spm-5-0-1_con.nii,spm-5-0-1,222,right-hand
2592,3288,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-223_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,223,right-hand
2593,3289,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-223_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,223,right-hand
2604,3300,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-223_right-hand_spm-5-0-0_con.nii,spm-5-0-0,223,right-hand
2605,3301,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-223_right-hand_spm-5-0-1_con.nii,spm-5-0-1,223,right-hand
2616,3312,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-224_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,224,right-hand
2617,3313,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-224_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,224,right-hand
2628,3324,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-224_right-hand_spm-5-0-0_con.nii,spm-5-0-0,224,right-hand
2629,3325,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-224_right-hand_spm-5-0-1_con.nii,spm-5-0-1,224,right-hand
2640,3336,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-225_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,225,right-hand
2641,3337,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-225_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,225,right-hand
2652,3348,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-225_right-hand_spm-5-0-0_con.nii,spm-5-0-0,225,right-hand
2653,3349,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-225_right-hand_spm-5-0-1_con.nii,spm-5-0-1,225,right-hand
2664,3360,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-226_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,226,right-hand
2665,3361,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-226_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,226,right-hand
2676,3372,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-226_right-hand_spm-5-0-0_con.nii,spm-5-0-0,226,right-hand
2677,3373,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-226_right-hand_spm-5-0-1_con.nii,spm-5-0-1,226,right-hand
2688,3384,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-227_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,227,right-hand
2689,3385,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-227_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,227,right-hand
2700,3396,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-227_right-hand_spm-5-0-0_con.nii,spm-5-0-0,227,right-hand
2701,3397,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-227_right-hand_spm-5-0-1_con.nii,spm-5-0-1,227,right-hand
2712,3408,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-228_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,228,right-hand
2713,3409,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-228_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,228,right-hand
2724,3420,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-228_right-hand_spm-5-0-0_con.nii,spm-5-0-0,228,right-hand
2725,3421,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-228_right-hand_spm-5-0-1_con.nii,spm-5-0-1,228,right-hand
2736,3432,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-229_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,229,right-hand
2737,3433,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-229_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,229,right-hand
2748,3444,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-229_right-hand_spm-5-0-0_con.nii,spm-5-0-0,229,right-hand
2749,3445,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-229_right-hand_spm-5-0-1_con.nii,spm-5-0-1,229,right-hand
2760,3456,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-22_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,22,right-hand
2761,3457,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-22_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,22,right-hand
2772,3468,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-22_right-hand_spm-5-0-0_con.nii,spm-5-0-0,22,right-hand
2773,3469,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-22_right-hand_spm-5-0-1_con.nii,spm-5-0-1,22,right-hand
2784,3504,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-231_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,231,right-hand
2785,3505,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-231_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,231,right-hand
2796,3516,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-231_right-hand_spm-5-0-0_con.nii,spm-5-0-0,231,right-hand
2797,3517,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-231_right-hand_spm-5-0-1_con.nii,spm-5-0-1,231,right-hand
2808,3552,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-233_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,233,right-hand
2809,3553,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-233_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,233,right-hand
2820,3564,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-233_right-hand_spm-5-0-0_con.nii,spm-5-0-0,233,right-hand
2821,3565,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-233_right-hand_spm-5-0-1_con.nii,spm-5-0-1,233,right-hand
2832,3576,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-234_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,234,right-hand
2833,3577,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-234_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,234,right-hand
2844,3588,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-234_right-hand_spm-5-0-0_con.nii,spm-5-0-0,234,right-hand
2845,3589,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-234_right-hand_spm-5-0-1_con.nii,spm-5-0-1,234,right-hand
2856,3600,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-235_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,235,right-hand
2857,3601,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-235_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,235,right-hand
2868,3612,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-235_right-hand_spm-5-0-0_con.nii,spm-5-0-0,235,right-hand
2869,3613,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-235_right-hand_spm-5-0-1_con.nii,spm-5-0-1,235,right-hand
2880,3624,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-236_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,236,right-hand
2881,3625,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-236_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,236,right-hand
2892,3636,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-236_right-hand_spm-5-0-0_con.nii,spm-5-0-0,236,right-hand
2893,3637,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-236_right-hand_spm-5-0-1_con.nii,spm-5-0-1,236,right-hand
2904,3648,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-237_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,237,right-hand
2905,3649,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-237_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,237,right-hand
2916,3660,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-237_right-hand_spm-5-0-0_con.nii,spm-5-0-0,237,right-hand
2917,3661,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-237_right-hand_spm-5-0-1_con.nii,spm-5-0-1,237,right-hand
2928,3672,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-238_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,238,right-hand
2929,3673,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-238_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,238,right-hand
2940,3684,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-238_right-hand_spm-5-0-0_con.nii,spm-5-0-0,238,right-hand
2941,3685,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-238_right-hand_spm-5-0-1_con.nii,spm-5-0-1,238,right-hand
2952,3696,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-239_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,239,right-hand
2953,3697,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-239_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,239,right-hand
2964,3708,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-239_right-hand_spm-5-0-0_con.nii,spm-5-0-0,239,right-hand
2965,3709,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-239_right-hand_spm-5-0-1_con.nii,spm-5-0-1,239,right-hand
2976,3720,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-23_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,23,right-hand
2977,3721,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-23_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,23,right-hand
2988,3732,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-23_right-hand_spm-5-0-0_con.nii,spm-5-0-0,23,right-hand
2989,3733,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-23_right-hand_spm-5-0-1_con.nii,spm-5-0-1,23,right-hand
3000,3744,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-240_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,240,right-hand
3001,3745,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-240_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,240,right-hand
3012,3756,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-240_right-hand_spm-5-0-0_con.nii,spm-5-0-0,240,right-hand
3013,3757,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-240_right-hand_spm-5-0-1_con.nii,spm-5-0-1,240,right-hand
3024,3768,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-241_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,241,right-hand
3025,3769,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-241_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,241,right-hand
3036,3780,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-241_right-hand_spm-5-0-0_con.nii,spm-5-0-0,241,right-hand
3037,3781,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-241_right-hand_spm-5-0-1_con.nii,spm-5-0-1,241,right-hand
3048,3792,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-242_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,242,right-hand
3049,3793,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-242_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,242,right-hand
3060,3804,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-242_right-hand_spm-5-0-0_con.nii,spm-5-0-0,242,right-hand
3061,3805,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-242_right-hand_spm-5-0-1_con.nii,spm-5-0-1,242,right-hand
3072,3816,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-243_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,243,right-hand
3073,3817,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-243_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,243,right-hand
3084,3828,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-243_right-hand_spm-5-0-0_con.nii,spm-5-0-0,243,right-hand
3085,3829,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-243_right-hand_spm-5-0-1_con.nii,spm-5-0-1,243,right-hand
3096,3840,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-244_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,244,right-hand
3097,3841,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-244_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,244,right-hand
3108,3852,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-244_right-hand_spm-5-0-0_con.nii,spm-5-0-0,244,right-hand
3109,3853,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-244_right-hand_spm-5-0-1_con.nii,spm-5-0-1,244,right-hand
3120,3888,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-246_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,246,right-hand
3121,3889,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-246_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,246,right-hand
3132,3900,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-246_right-hand_spm-5-0-0_con.nii,spm-5-0-0,246,right-hand
3133,3901,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-246_right-hand_spm-5-0-1_con.nii,spm-5-0-1,246,right-hand
3144,3912,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-247_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,247,right-hand
3145,3913,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-247_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,247,right-hand
3156,3924,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-247_right-hand_spm-5-0-0_con.nii,spm-5-0-0,247,right-hand
3157,3925,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-247_right-hand_spm-5-0-1_con.nii,spm-5-0-1,247,right-hand
3168,3936,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-248_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,248,right-hand
3169,3937,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-248_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,248,right-hand
3180,3948,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-248_right-hand_spm-5-0-0_con.nii,spm-5-0-0,248,right-hand
3181,3949,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-248_right-hand_spm-5-0-1_con.nii,spm-5-0-1,248,right-hand
3192,3984,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-24_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,24,right-hand
3193,3985,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-24_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,24,right-hand
3204,3996,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-24_right-hand_spm-5-0-0_con.nii,spm-5-0-0,24,right-hand
3205,3997,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-24_right-hand_spm-5-0-1_con.nii,spm-5-0-1,24,right-hand
3216,4008,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-250_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,250,right-hand
3217,4009,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-250_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,250,right-hand
3228,4020,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-250_right-hand_spm-5-0-0_con.nii,spm-5-0-0,250,right-hand
3229,4021,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-250_right-hand_spm-5-0-1_con.nii,spm-5-0-1,250,right-hand
3240,4032,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-251_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,251,right-hand
3241,4033,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-251_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,251,right-hand
3252,4044,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-251_right-hand_spm-5-0-0_con.nii,spm-5-0-0,251,right-hand
3253,4045,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-251_right-hand_spm-5-0-1_con.nii,spm-5-0-1,251,right-hand
3264,4080,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-253_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,253,right-hand
3265,4081,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-253_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,253,right-hand
3276,4092,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-253_right-hand_spm-5-0-0_con.nii,spm-5-0-0,253,right-hand
3277,4093,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-253_right-hand_spm-5-0-1_con.nii,spm-5-0-1,253,right-hand
3288,4104,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-254_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,254,right-hand
3289,4105,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-254_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,254,right-hand
3300,4116,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-254_right-hand_spm-5-0-0_con.nii,spm-5-0-0,254,right-hand
3301,4117,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-254_right-hand_spm-5-0-1_con.nii,spm-5-0-1,254,right-hand
3312,4128,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-255_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,255,right-hand
3313,4129,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-255_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,255,right-hand
3324,4140,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-255_right-hand_spm-5-0-0_con.nii,spm-5-0-0,255,right-hand
3325,4141,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-255_right-hand_spm-5-0-1_con.nii,spm-5-0-1,255,right-hand
3336,4176,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-257_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,257,right-hand
3337,4177,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-257_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,257,right-hand
3348,4188,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-257_right-hand_spm-5-0-0_con.nii,spm-5-0-0,257,right-hand
3349,4189,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-257_right-hand_spm-5-0-1_con.nii,spm-5-0-1,257,right-hand
3360,4200,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-258_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,258,right-hand
3361,4201,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-258_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,258,right-hand
3372,4212,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-258_right-hand_spm-5-0-0_con.nii,spm-5-0-0,258,right-hand
3373,4213,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-258_right-hand_spm-5-0-1_con.nii,spm-5-0-1,258,right-hand
3384,4224,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-259_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,259,right-hand
3385,4225,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-259_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,259,right-hand
3396,4236,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-259_right-hand_spm-5-0-0_con.nii,spm-5-0-0,259,right-hand
3397,4237,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-259_right-hand_spm-5-0-1_con.nii,spm-5-0-1,259,right-hand
3408,4296,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-261_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,261,right-hand
3409,4297,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-261_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,261,right-hand
3420,4308,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-261_right-hand_spm-5-0-0_con.nii,spm-5-0-0,261,right-hand
3421,4309,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-261_right-hand_spm-5-0-1_con.nii,spm-5-0-1,261,right-hand
3432,4320,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-262_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,262,right-hand
3433,4321,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-262_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,262,right-hand
3444,4332,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-262_right-hand_spm-5-0-0_con.nii,spm-5-0-0,262,right-hand
3445,4333,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-262_right-hand_spm-5-0-1_con.nii,spm-5-0-1,262,right-hand
3456,4368,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-264_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,264,right-hand
3457,4369,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-264_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,264,right-hand
3468,4380,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-264_right-hand_spm-5-0-0_con.nii,spm-5-0-0,264,right-hand
3469,4381,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-264_right-hand_spm-5-0-1_con.nii,spm-5-0-1,264,right-hand
3480,4392,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-265_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,265,right-hand
3481,4393,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-265_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,265,right-hand
3492,4404,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-265_right-hand_spm-5-0-0_con.nii,spm-5-0-0,265,right-hand
3493,4405,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-265_right-hand_spm-5-0-1_con.nii,spm-5-0-1,265,right-hand
3504,4440,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-267_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,267,right-hand
3505,4441,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-267_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,267,right-hand
3516,4452,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-267_right-hand_spm-5-0-0_con.nii,spm-5-0-0,267,right-hand
3517,4453,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-267_right-hand_spm-5-0-1_con.nii,spm-5-0-1,267,right-hand
3528,4464,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-268_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,268,right-hand
3529,4465,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-268_right-hand_fsl-5-0-1_con.nii,fsl-5-0-1,268,right-hand
3540,4476,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-268_right-hand_spm-5-0-0_con.nii,spm-5-0-0,268,right-hand
3541,4477,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-268_right-hand_spm-5-0-1_con.nii,spm-5-0-1,268,right-hand
3552,4488,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-269_right-hand_fsl-5-0-0_con.nii,fsl-5-0-0,269,right-hand
