,Unnamed: 0,filepaths,pipelines,groups,contrast
5665,7081,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-366_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,366,left-hand
5676,7092,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-366_left-hand_spm-5-0-0_con.nii,spm-5-0-0,366,left-hand
5677,7093,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-366_left-hand_spm-5-0-1_con.nii,spm-5-0-1,366,left-hand
5688,7104,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-367_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,367,left-hand
5689,7105,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-367_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,367,left-hand
5700,7116,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-367_left-hand_spm-5-0-0_con.nii,spm-5-0-0,367,left-hand
5701,7117,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-367_left-hand_spm-5-0-1_con.nii,spm-5-0-1,367,left-hand
5712,7176,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-36_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,36,left-hand
5713,7177,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-36_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,36,left-hand
5724,7188,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-36_left-hand_spm-5-0-0_con.nii,spm-5-0-0,36,left-hand
5725,7189,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-36_left-hand_spm-5-0-1_con.nii,spm-5-0-1,36,left-hand
5736,7224,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-371_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,371,left-hand
5737,7225,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-371_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,371,left-hand
5748,7236,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-371_left-hand_spm-5-0-0_con.nii,spm-5-0-0,371,left-hand
5749,7237,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-371_left-hand_spm-5-0-1_con.nii,spm-5-0-1,371,left-hand
5760,7248,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-372_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,372,left-hand
5761,7249,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-372_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,372,left-hand
5772,7260,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-372_left-hand_spm-5-0-0_con.nii,spm-5-0-0,372,left-hand
5773,7261,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-372_left-hand_spm-5-0-1_con.nii,spm-5-0-1,372,left-hand
5784,7272,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-373_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,373,left-hand
5785,7273,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-373_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,373,left-hand
5796,7284,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-373_left-hand_spm-5-0-0_con.nii,spm-5-0-0,373,left-hand
5797,7285,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-373_left-hand_spm-5-0-1_con.nii,spm-5-0-1,373,left-hand
5808,7320,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-375_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,375,left-hand
5809,7321,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-375_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,375,left-hand
5820,7332,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-375_left-hand_spm-5-0-0_con.nii,spm-5-0-0,375,left-hand
5821,7333,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-375_left-hand_spm-5-0-1_con.nii,spm-5-0-1,375,left-hand
5832,7344,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-376_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,376,left-hand
5833,7345,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-376_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,376,left-hand
5844,7356,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-376_left-hand_spm-5-0-0_con.nii,spm-5-0-0,376,left-hand
5845,7357,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-376_left-hand_spm-5-0-1_con.nii,spm-5-0-1,376,left-hand
5856,7368,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-377_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,377,left-hand
5857,7369,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-377_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,377,left-hand
5868,7380,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-377_left-hand_spm-5-0-0_con.nii,spm-5-0-0,377,left-hand
5869,7381,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-377_left-hand_spm-5-0-1_con.nii,spm-5-0-1,377,left-hand
5880,7392,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-378_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,378,left-hand
5881,7393,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-378_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,378,left-hand
5892,7404,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-378_left-hand_spm-5-0-0_con.nii,spm-5-0-0,378,left-hand
5893,7405,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-378_left-hand_spm-5-0-1_con.nii,spm-5-0-1,378,left-hand
5904,7416,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-379_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,379,left-hand
5905,7417,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-379_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,379,left-hand
5916,7428,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-379_left-hand_spm-5-0-0_con.nii,spm-5-0-0,379,left-hand
5917,7429,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-379_left-hand_spm-5-0-1_con.nii,spm-5-0-1,379,left-hand
5928,7440,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-37_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,37,left-hand
5929,7441,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-37_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,37,left-hand
5940,7452,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-37_left-hand_spm-5-0-0_con.nii,spm-5-0-0,37,left-hand
5941,7453,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-37_left-hand_spm-5-0-1_con.nii,spm-5-0-1,37,left-hand
5952,7464,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-380_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,380,left-hand
5953,7465,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-380_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,380,left-hand
5964,7476,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-380_left-hand_spm-5-0-0_con.nii,spm-5-0-0,380,left-hand
5965,7477,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-380_left-hand_spm-5-0-1_con.nii,spm-5-0-1,380,left-hand
5976,7488,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-381_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,381,left-hand
5977,7489,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-381_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,381,left-hand
5988,7500,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-381_left-hand_spm-5-0-0_con.nii,spm-5-0-0,381,left-hand
5989,7501,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-381_left-hand_spm-5-0-1_con.nii,spm-5-0-1,381,left-hand
6000,7536,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-383_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,383,left-hand
6001,7537,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-383_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,383,left-hand
6012,7548,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-383_left-hand_spm-5-0-0_con.nii,spm-5-0-0,383,left-hand
6013,7549,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-383_left-hand_spm-5-0-1_con.nii,spm-5-0-1,383,left-hand
6024,7560,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-384_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,384,left-hand
6025,7561,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-384_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,384,left-hand
6036,7572,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-384_left-hand_spm-5-0-0_con.nii,spm-5-0-0,384,left-hand
6037,7573,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-384_left-hand_spm-5-0-1_con.nii,spm-5-0-1,384,left-hand
6048,7584,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-385_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,385,left-hand
6049,7585,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-385_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,385,left-hand
6060,7596,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-385_left-hand_spm-5-0-0_con.nii,spm-5-0-0,385,left-hand
6061,7597,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-385_left-hand_spm-5-0-1_con.nii,spm-5-0-1,385,left-hand
6072,7632,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-387_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,387,left-hand
6073,7633,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-387_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,387,left-hand
6084,7644,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-387_left-hand_spm-5-0-0_con.nii,spm-5-0-0,387,left-hand
6085,7645,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-387_left-hand_spm-5-0-1_con.nii,spm-5-0-1,387,left-hand
6096,7656,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-388_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,388,left-hand
6097,7657,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-388_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,388,left-hand
6108,7668,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-388_left-hand_spm-5-0-0_con.nii,spm-5-0-0,388,left-hand
6109,7669,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-388_left-hand_spm-5-0-1_con.nii,spm-5-0-1,388,left-hand
6120,7680,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-389_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,389,left-hand
6121,7681,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-389_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,389,left-hand
6132,7692,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-389_left-hand_spm-5-0-0_con.nii,spm-5-0-0,389,left-hand
6133,7693,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-389_left-hand_spm-5-0-1_con.nii,spm-5-0-1,389,left-hand
6144,7704,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-38_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,38,left-hand
6145,7705,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-38_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,38,left-hand
6156,7716,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-38_left-hand_spm-5-0-0_con.nii,spm-5-0-0,38,left-hand
6157,7717,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-38_left-hand_spm-5-0-1_con.nii,spm-5-0-1,38,left-hand
6168,7728,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-390_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,390,left-hand
6169,7729,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-390_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,390,left-hand
6180,7740,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-390_left-hand_spm-5-0-0_con.nii,spm-5-0-0,390,left-hand
6181,7741,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-390_left-hand_spm-5-0-1_con.nii,spm-5-0-1,390,left-hand
6192,7752,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-391_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,391,left-hand
6193,7753,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-391_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,391,left-hand
6204,7764,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-391_left-hand_spm-5-0-0_con.nii,spm-5-0-0,391,left-hand
6205,7765,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-391_left-hand_spm-5-0-1_con.nii,spm-5-0-1,391,left-hand
6216,7776,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-392_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,392,left-hand
6217,7777,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-392_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,392,left-hand
6228,7788,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-392_left-hand_spm-5-0-0_con.nii,spm-5-0-0,392,left-hand
6229,7789,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-392_left-hand_spm-5-0-1_con.nii,spm-5-0-1,392,left-hand
6240,7824,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-394_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,394,left-hand
6241,7825,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-394_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,394,left-hand
6252,7836,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-394_left-hand_spm-5-0-0_con.nii,spm-5-0-0,394,left-hand
6253,7837,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-394_left-hand_spm-5-0-1_con.nii,spm-5-0-1,394,left-hand
6264,7848,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-395_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,395,left-hand
6265,7849,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-395_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,395,left-hand
6276,7860,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-395_left-hand_spm-5-0-0_con.nii,spm-5-0-0,395,left-hand
6277,7861,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-395_left-hand_spm-5-0-1_con.nii,spm-5-0-1,395,left-hand
6288,7896,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-397_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,397,left-hand
6289,7897,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-397_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,397,left-hand
6300,7908,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-397_left-hand_spm-5-0-0_con.nii,spm-5-0-0,397,left-hand
6301,7909,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-397_left-hand_spm-5-0-1_con.nii,spm-5-0-1,397,left-hand
6312,7920,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-398_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,398,left-hand
6313,7921,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-398_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,398,left-hand
6324,7932,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-398_left-hand_spm-5-0-0_con.nii,spm-5-0-0,398,left-hand
6325,7933,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-398_left-hand_spm-5-0-1_con.nii,spm-5-0-1,398,left-hand
6336,7944,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-399_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,399,left-hand
6337,7945,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-399_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,399,left-hand
6348,7956,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-399_left-hand_spm-5-0-0_con.nii,spm-5-0-0,399,left-hand
6349,7957,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-399_left-hand_spm-5-0-1_con.nii,spm-5-0-1,399,left-hand
6360,7968,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-39_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,39,left-hand
6361,7969,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-39_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,39,left-hand
6372,7980,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-39_left-hand_spm-5-0-0_con.nii,spm-5-0-0,39,left-hand
6373,7981,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-39_left-hand_spm-5-0-1_con.nii,spm-5-0-1,39,left-hand
6384,8016,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-400_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,400,left-hand
6385,8017,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-400_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,400,left-hand
6396,8028,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-400_left-hand_spm-5-0-0_con.nii,spm-5-0-0,400,left-hand
6397,8029,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-400_left-hand_spm-5-0-1_con.nii,spm-5-0-1,400,left-hand
6408,8040,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-401_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,401,left-hand
6409,8041,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-401_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,401,left-hand
6420,8052,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-401_left-hand_spm-5-0-0_con.nii,spm-5-0-0,401,left-hand
6421,8053,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-401_left-hand_spm-5-0-1_con.nii,spm-5-0-1,401,left-hand
6432,8064,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-402_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,402,left-hand
6433,8065,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-402_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,402,left-hand
6444,8076,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-402_left-hand_spm-5-0-0_con.nii,spm-5-0-0,402,left-hand
6445,8077,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-402_left-hand_spm-5-0-1_con.nii,spm-5-0-1,402,left-hand
6456,8088,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-403_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,403,left-hand
6457,8089,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-403_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,403,left-hand
6468,8100,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-403_left-hand_spm-5-0-0_con.nii,spm-5-0-0,403,left-hand
6469,8101,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-403_left-hand_spm-5-0-1_con.nii,spm-5-0-1,403,left-hand
6480,8112,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-404_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,404,left-hand
6481,8113,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-404_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,404,left-hand
6492,8124,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-404_left-hand_spm-5-0-0_con.nii,spm-5-0-0,404,left-hand
6493,8125,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-404_left-hand_spm-5-0-1_con.nii,spm-5-0-1,404,left-hand
6504,8160,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-406_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,406,left-hand
6505,8161,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-406_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,406,left-hand
6516,8172,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-406_left-hand_spm-5-0-0_con.nii,spm-5-0-0,406,left-hand
6517,8173,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-406_left-hand_spm-5-0-1_con.nii,spm-5-0-1,406,left-hand
6528,8208,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-408_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,408,left-hand
6529,8209,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-408_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,408,left-hand
6540,8220,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-408_left-hand_spm-5-0-0_con.nii,spm-5-0-0,408,left-hand
6541,8221,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-408_left-hand_spm-5-0-1_con.nii,spm-5-0-1,408,left-hand
6552,8232,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-409_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,409,left-hand
6553,8233,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-409_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,409,left-hand
6564,8244,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-409_left-hand_spm-5-0-0_con.nii,spm-5-0-0,409,left-hand
6565,8245,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-409_left-hand_spm-5-0-1_con.nii,spm-5-0-1,409,left-hand
6576,8256,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-40_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,40,left-hand
6577,8257,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-40_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,40,left-hand
6588,8268,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-40_left-hand_spm-5-0-0_con.nii,spm-5-0-0,40,left-hand
6589,8269,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-40_left-hand_spm-5-0-1_con.nii,spm-5-0-1,40,left-hand
6600,8328,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-412_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,412,left-hand
6601,8329,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-412_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,412,left-hand
6612,8340,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-412_left-hand_spm-5-0-0_con.nii,spm-5-0-0,412,left-hand
6613,8341,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-412_left-hand_spm-5-0-1_con.nii,spm-5-0-1,412,left-hand
6624,8352,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-413_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,413,left-hand
6625,8353,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-413_left-hand_fsl-5-0-1_con.nii,fsl-5-0-1,413,left-hand
6636,8364,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-413_left-hand_spm-5-0-0_con.nii,spm-5-0-0,413,left-hand
6637,8365,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-413_left-hand_spm-5-0-1_con.nii,spm-5-0-1,413,left-hand
6648,8400,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-415_left-hand_fsl-5-0-0_con.nii,fsl-5-0-0,415,left-hand
